connectionId_x,alias,sentBeepId,timeStampStart,typed,valence,arousal,positive_all_words_lemm,positive_all_words_count_lemm,positive_unique_words_lemm,positive_unique_wordcount_lemm,positive_granularity_lemm,negative_all_words_lemm,negative_all_words_count_lemm,negative_unique_words_lemm,negative_unique_wordcount_lemm,negative_granularity_lemm,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_Shannons_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_Shannons_lem,Segment,WC,posemo,negemo
179067,!jukj haum,14738320,1695725523,0,13,20,"['wakker', 'goed', 'stimuleren']",3,"['wakker', 'goed', 'stimuleren']",3,0.075094723,[],0,[],0,,3,3,"['goed', 'wakker', 'stimuleren']",1.098612289,0,0,[],0,1,187,1.07,0
179067,!jukj haum,14739775,1695731376,1,9,16,"['goed', 'zeker']",2,"['goed', 'zeker']",2,0.117812152,['af_leiden'],1,['af_leiden'],1,,2,2,"['goed', 'zeker']",0.693147181,1,1,['af_leiden'],0,1,30,6.67,3.33
179067,!jukj haum,14744431,1695750461,1,-14,-16,[],0,[],0,,"['moeizaam', 'af_leiden', 'spijtig']",3,"['moeizaam', 'af_leiden', 'spijtig']",3,0.101062776,0,0,[],0,3,3,"['moeizaam', 'spijtig', 'af_leiden']",1.098612289,1,15,0,0
179067,!jukj haum,14750533,1695769023,1,31,25,"['gezellig', 'leuk']",2,"['gezellig', 'leuk']",2,0.090518283,[],0,[],0,,2,2,"['gezellig', 'leuk']",0.693147181,0,0,[],0,1,27,3.7,0
179067,!jukj haum,14760862,1695816561,1,50,26,"['productief', 'productief']",2,['productief'],1,0.026207017,[],0,[],0,,2,1,['productief'],0,0,0,[],0,1,41,0,0
179067,!jukj haum,14763079,1695819697,1,-27,-50,[],0,[],0,,['raken'],1,['raken'],1,,0,0,[],0,1,1,['raken'],0,1,22,0,0
179067,!jukj haum,14766985,1695835823,1,11,15,"['blij', 'goed']",2,"['blij', 'goed']",2,0.162944478,['kut'],1,['kut'],1,,2,2,"['goed', 'blij']",0.693147181,1,1,['kut'],0,1,30,10,3.33
179067,!jukj haum,14770972,1695845601,1,-10,-12,[],0,[],0,,['bang'],1,['bang'],1,,0,0,[],0,1,1,['bang'],0,1,23,0,4.35
179067,!jukj haum,14781385,1695896845,1,34,50,"['goed', 'uit_rusten', 'energiek', 'productief', 'goed']",5,"['goed', 'uit_rusten', 'energiek', 'productief']",4,0.050127326,[],0,[],0,,5,4,"['productief', 'energiek', 'uit_rusten', 'goed']",1.33217904,0,0,[],0,1,28,14.29,0
179067,!jukj haum,14783494,1695909926,1,24,-18,"['goed', 'kracht', 'levendig']",3,"['goed', 'kracht', 'levendig']",3,0.09252459,['erg'],1,['erg'],1,,3,3,"['levendig', 'kracht', 'goed']",1.098612289,1,1,['erg'],0,1,65,4.62,3.08
179067,!jukj haum,14788276,1695923682,1,16,-12,[],0,[],0,,[],0,[],0,,0,0,[],0,0,0,[],0,1,17,5.88,0
179067,!jukj haum,14792938,1695942550,1,27,25,"['gezellig', 'goed', 'dankbaar']",3,"['gezellig', 'goed', 'dankbaar']",3,0.079255314,[],0,[],0,,3,3,"['gezellig', 'dankbaar', 'goed']",1.098612289,0,0,[],0,1,29,6.9,0
179067,!jukj haum,14802613,1695983062,1,-49,-50,[],0,[],0,,"['kwaad', 'frustreren']",2,"['kwaad', 'frustreren']",2,0.115735437,0,0,[],0,2,2,"['frustreren', 'kwaad']",0.693147181,1,20,0,5
179067,!jukj haum,14804596,1695989006,1,17,15,"['interessant', 'concentreren']",2,"['interessant', 'concentreren']",2,0.097594713,"['af_leiden', 'war']",2,"['af_leiden', 'war']",2,0.185956322,2,2,"['interessant', 'concentreren']",0.693147181,2,2,"['war', 'af_leiden']",0.693147181,1,38,5.26,2.63
179067,!jukj haum,14809441,1696010385,1,12,-26,['goed'],1,['goed'],1,,[],0,[],0,,1,1,['goed'],0,0,0,[],0,1,18,5.56,0
179067,!jukj haum,14812969,1696023168,1,-13,-21,['warm'],1,['warm'],1,,['lastig'],1,['lastig'],1,,1,1,['warm'],0,1,1,['lastig'],0,1,22,4.55,4.55
179067,!jukj haum,14822827,1696068871,1,31,42,"['wakker', 'heerlijk', 'energiek']",3,"['wakker', 'heerlijk', 'energiek']",3,0.065640024,[],0,[],0,,3,3,"['heerlijk', 'energiek', 'wakker']",1.098612289,0,0,[],0,1,18,11.11,0
179067,!jukj haum,14826034,1696078303,1,21,28,"['blij', 'goed']",2,"['blij', 'goed']",2,0.100422658,['zenuwachtig'],1,['zenuwachtig'],1,,2,2,"['goed', 'blij']",0.693147181,1,1,['zenuwachtig'],0,1,62,3.23,0
179067,!jukj haum,14829982,1696098252,1,28,37,['tof'],1,['tof'],1,,[],0,[],0,,1,1,['tof'],0,0,0,[],0,1,28,0,0
179067,!jukj haum,14834791,1696107207,1,39,38,"['leuk', 'capabel']",2,"['leuk', 'capabel']",2,0.159308667,[],0,[],0,,2,2,"['leuk', 'capabel']",0.693147181,0,0,[],0,1,24,8.33,0
179067,!jukj haum,14841883,1696159235,1,-15,25,[],0,[],0,,['schuld_gevoel'],1,['schuld_gevoel'],1,,0,0,[],0,1,1,['schuld_gevoel'],0,1,36,0,0
179067,!jukj haum,14844922,1696165277,1,32,27,"['leuk', 'goed', 'accomplished']",3,"['leuk', 'goed', 'accomplished']",3,0.091381998,[],0,[],0,,3,3,"['accomplished', 'goed', 'leuk']",1.098612289,0,0,[],0,1,39,5.13,0
179067,!jukj haum,14847031,1696175732,1,-50,-50,[],0,[],0,,"['beu', 'raken']",2,"['beu', 'raken']",2,0.113207599,0,0,[],0,2,2,"['beu', 'raken']",0.693147181,1,26,3.85,7.69
179067,!jukj haum,14853787,1696193824,1,-31,-25,['goed'],1,['goed'],1,,[],0,[],0,,1,1,['goed'],0,0,0,[],0,1,31,3.23,3.23
179067,!jukj haum,14861284,1696243567,1,34,17,"['interessant', 'motiveren', 'nice']",3,"['interessant', 'motiveren', 'nice']",3,0.090754618,[],0,[],0,,3,3,"['interessant', 'motiveren', 'nice']",1.098612289,0,0,[],0,1,26,3.85,0
179067,!jukj haum,14864548,1696268225,0,50,50,"['trots', 'trots', 'trots', 'trots', 'motiveren', 'goed']",6,"['trots', 'motiveren', 'goed']",3,0.042773029,['pijn'],1,['pijn'],1,,6,3,"['motiveren', 'goed', 'trots']",0.867563228,1,1,['pijn'],0,1,263,1.9,1.14
179067,!jukj haum,14867974,1696272791,1,21,24,"['tof', 'vertrouwen', 'goed']",3,"['tof', 'vertrouwen', 'goed']",3,0.086205479,[],0,[],0,,3,3,"['vertrouwen', 'goed', 'tof']",1.098612289,0,0,[],0,1,40,7.5,0
179067,!jukj haum,14872975,1696284241,0,38,20,"['normaal', 'gezellig', 'goed', 'tof', 'blij', 'goed', 'blij']",7,"['normaal', 'gezellig', 'goed', 'tof', 'blij']",5,0.041993224,[],0,[],0,,7,5,"['gezellig', 'goed', 'blij', 'normaal', 'tof']",1.549826046,0,0,[],0,1,188,4.79,1.06
179067,!jukj haum,14879955,1696324864,1,20,26,"['leuk', 'rustig']",2,"['leuk', 'rustig']",2,0.113202424,[],0,[],0,,2,2,"['leuk', 'rustig']",0.693147181,0,0,[],0,1,52,1.92,0
179067,!jukj haum,14884752,1696346594,1,30,42,"['interessant', 'blij']",2,"['interessant', 'blij']",2,0.166030777,[],0,[],0,,2,2,"['interessant', 'blij']",0.693147181,0,0,[],0,1,28,7.14,0
179067,!jukj haum,14886531,1696353139,0,25,-14,"['focus', 'interessant', 'veilig', 'energie']",4,"['focus', 'interessant', 'veilig', 'energie']",4,0.053636512,"['missen', 'af_leiden', 'spijtig', 'raken']",4,"['missen', 'af_leiden', 'spijtig', 'raken']",4,0.083088752,4,4,"['interessant', 'veilig', 'focus', 'energie']",1.386294361,4,4,"['spijtig', 'raken', 'af_leiden', 'missen']",1.386294361,1,159,1.89,0.63
179067,!jukj haum,14892489,1696365365,1,31,30,['hopen'],1,['hopen'],1,,['onzeker'],1,['onzeker'],1,,1,1,['hopen'],0,1,1,['onzeker'],0,1,28,3.57,3.57
179067,!jukj haum,14899599,1696411851,1,50,50,"['leuk', 'amuseren']",2,"['leuk', 'amuseren']",2,0.133530506,[],0,[],0,,2,2,"['amuseren', 'leuk']",0.693147181,0,0,[],0,1,29,10.34,0
179067,!jukj haum,14903154,1696424607,0,-20,12,"['goed', 'goed', 'tof', 'succesvol', 'goed', 'oké']",6,"['goed', 'tof', 'succesvol', 'oké']",4,0.038434683,"['raken', 'raken', 'kwaad']",3,"['raken', 'kwaad']",2,0.083229817,6,4,"['succesvol', 'goed', 'tof', 'oké']",1.242453325,3,2,"['raken', 'kwaad']",0.636514168,1,204,3.92,0.49
179067,!jukj haum,14907414,1696446290,1,11,16,"['goed', 'moed', 'hopen']",3,"['goed', 'moed', 'hopen']",3,0.10426358,['radeloos'],1,['radeloos'],1,,3,3,"['goed', 'moed', 'hopen']",1.098612289,1,1,['radeloos'],0,1,38,10.53,0
179067,!jukj haum,14910498,1696450993,0,12,-17,"['leuk', 'goed', 'tof', 'goed', 'trots', 'goed']",6,"['leuk', 'goed', 'tof', 'trots']",4,0.037000361,"['kapot', 'kapot']",2,['kapot'],1,0.040173619,6,4,"['goed', 'leuk', 'trots', 'tof']",1.242453325,2,1,['kapot'],0,1,208,3.85,0.48
179067,!jukj haum,14921100,1696498687,1,-12,14,[],0,[],0,,['schrik'],1,['schrik'],1,,0,0,[],0,1,1,['schrik'],0,1,39,0,0
179067,!jukj haum,14924340,1696509254,1,50,32,['trots'],1,['trots'],1,,[],0,[],0,,1,1,['trots'],0,0,0,[],0,1,41,4.88,0
179067,!jukj haum,14927901,1696531819,1,50,27,"['leuk', 'capabel', 'goed']",3,"['leuk', 'capabel', 'goed']",3,0.091876099,[],0,[],0,,3,3,"['goed', 'leuk', 'capabel']",1.098612289,0,0,[],0,1,37,5.41,0
179067,!jukj haum,14932683,1696535478,1,50,26,['grappig'],1,['grappig'],1,,[],0,[],0,,1,1,['grappig'],0,0,0,[],0,1,28,14.29,0
179067,!jukj haum,14943315,1696590192,0,-35,-17,"['goed', 'goed', 'tof']",3,"['goed', 'tof']",2,0.110316472,"['ambetant', 'rot', 'missen', 'vervelend', 'stress']",5,"['ambetant', 'rot', 'missen', 'vervelend', 'stress']",5,0.037464338,3,2,"['goed', 'tof']",0.636514168,5,5,"['stress', 'rot', 'ambetant', 'vervelend', 'missen']",1.609437912,1,155,2.58,2.58
179067,!jukj haum,14945259,1696595085,0,20,21,"['productief', 'positief', 'krachtig', 'vrij', 'goed']",5,"['productief', 'positief', 'krachtig', 'vrij', 'goed']",5,0.039699473,[],0,[],0,,5,5,"['productief', 'krachtig', 'goed', 'positief', 'vrij']",1.609437912,0,0,[],0,1,180,2.22,1.67
179067,!jukj haum,14950269,1696616777,1,15,5,['blij'],1,['blij'],1,,[],0,[],0,,1,1,['blij'],0,0,0,[],0,1,28,7.14,0
179067,!jukj haum,14954673,1696625145,1,-32,-22,[],0,[],0,,"['irriteren', 'boos', 'verdrietig', 'irriteren']",4,"['irriteren', 'boos', 'verdrietig']",3,0.050525758,0,0,[],0,4,3,"['boos', 'verdrietig', 'irriteren']",1.039720771,1,36,0,11.11
179067,!jukj haum,14963292,1696673207,1,45,28,"['goed', 'trots']",2,"['goed', 'trots']",2,0.108818904,[],0,[],0,,2,2,"['goed', 'trots']",0.693147181,0,0,[],0,1,28,10.71,0
179067,!jukj haum,14967798,1696689455,1,33,20,"['lekker', 'gezellig']",2,"['lekker', 'gezellig']",2,0.092903246,[],0,[],0,,2,2,"['gezellig', 'lekker']",0.693147181,0,0,[],0,1,36,5.56,0
179067,!jukj haum,14975610,1696712752,1,28,35,"['leuk', 'genieten']",2,"['leuk', 'genieten']",2,0.159691182,[],0,[],0,,2,2,"['genieten', 'leuk']",0.693147181,0,0,[],0,1,20,15,0
179067,!jukj haum,14989173,1696769760,0,50,30,"['wakker', 'leuk', 'lekker', 'chillen', 'chillen', 'gezellig', 'genieten', 'lekker', 'goed', 'gezelschap', 'goed', 'top']",12,"['wakker', 'leuk', 'lekker', 'chillen', 'gezellig', 'genieten', 'goed', 'gezelschap', 'top']",9,0.020940047,['op_rommelen'],1,['op_rommelen'],1,,12,9,"['genieten', 'gezellig', 'goed', 'leuk', 'wakker', 'lekker', 'chillen', 'gezelschap', 'top']",2.13833306,1,1,['op_rommelen'],0,1,110,8.18,0
179067,!jukj haum,14993433,1696787474,1,33,29,"['blij', 'leuk']",2,"['blij', 'leuk']",2,0.151575663,[],0,[],0,,2,2,"['leuk', 'blij']",0.693147181,0,0,[],0,1,37,10.81,0
179067,!jukj haum,14995068,1696793205,1,32,24,[],0,[],0,,[],0,[],0,,0,0,[],0,0,0,[],0,1,31,0,3.23
179067,!jukj haum,15005181,1696842670,1,19,32,['goed'],1,['goed'],1,,['verstoren'],1,['verstoren'],1,,1,1,['goed'],0,1,1,['verstoren'],0,1,32,6.25,3.13
179067,!jukj haum,15007545,1696852956,1,43,34,['interessant'],1,['interessant'],1,,['honger'],1,['honger'],1,,1,1,['interessant'],0,1,1,['honger'],0,1,23,4.35,0
179067,!jukj haum,15012231,1696875404,1,28,-34,"['interessant', 'goed']",2,"['interessant', 'goed']",2,0.106518163,[],0,[],0,,2,2,"['interessant', 'goed']",0.693147181,0,0,[],0,1,44,4.55,0
179067,!jukj haum,15029916,1696946052,1,-21,-21,[],0,[],0,,[],0,[],0,,0,0,[],0,0,0,[],0,1,20,0,5
179067,!jukj haum,15036846,1696968662,1,-31,-50,['goed'],1,['goed'],1,,['stress'],1,['stress'],1,,1,1,['goed'],0,1,1,['stress'],0,1,34,2.94,5.88
179067,!jukj haum,15047517,1697021211,0,29,31,"['normaal', 'steunen', 'goed', 'goed', 'zeker']",5,"['normaal', 'steunen', 'goed', 'zeker']",4,0.06455176,['stress'],1,['stress'],1,,5,4,"['steunen', 'goed', 'normaal', 'zeker']",1.33217904,1,1,['stress'],0,1,198,1.52,1.01
179067,!jukj haum,15049164,1697026266,1,-23,30,['goed'],1,['goed'],1,,"['ongeluk', 'slecht', 'triggeren', 'kwaadheid', 'walging']",5,"['ongeluk', 'slecht', 'triggeren', 'kwaadheid', 'walging']",5,0.057129202,1,1,['goed'],0,5,5,"['slecht', 'walging', 'ongeluk', 'triggeren', 'kwaadheid']",1.609437912,1,50,2,4
179067,!jukj haum,15055125,1697048439,1,38,32,"['goed', 'blij']",2,"['goed', 'blij']",2,0.137949148,[],0,[],0,,2,2,"['goed', 'blij']",0.693147181,0,0,[],0,1,20,15,0
179067,!jukj haum,15059007,1697056431,1,5,-16,['leuk'],1,['leuk'],1,,"['raken', 'hatelijk']",2,"['raken', 'hatelijk']",2,0.179467943,1,1,['leuk'],0,2,2,"['hatelijk', 'raken']",0.693147181,1,35,2.86,5.71
179067,!jukj haum,15074424,1697123838,0,10,-18,"['hoop', 'rustig', 'ça_va', 'energie']",4,"['hoop', 'rustig', 'ça_va', 'energie']",4,0.055718556,"['verschrikkelijk', 'verschrikkelijk', 'haten']",3,"['verschrikkelijk', 'haten']",2,0.111543041,4,4,"['hoop', 'rustig', 'energie', 'ça_va']",1.386294361,3,2,"['verschrikkelijk', 'haten']",0.636514168,1,146,2.05,3.42
179067,!jukj haum,15078045,1697134204,1,28,-28,"['hopen', 'fun', 'beleven', 'blij']",4,"['hopen', 'fun', 'beleven', 'blij']",4,0.071914954,['pittig'],1,['pittig'],1,,4,4,"['blij', 'beleven', 'fun', 'hopen']",1.386294361,1,1,['pittig'],0,1,45,8.89,2.22
179067,!jukj haum,15090795,1697189757,1,38,20,"['heerlijk', 'lief', 'leuk']",3,"['heerlijk', 'lief', 'leuk']",3,0.079610989,[],0,[],0,,3,3,"['heerlijk', 'leuk', 'lief']",1.098612289,0,0,[],0,1,30,6.67,0
179067,!jukj haum,15095475,1697211321,1,35,34,[],0,[],0,,['confronteren'],1,['confronteren'],1,,0,0,[],0,1,1,['confronteren'],0,1,33,3.03,0
179067,!jukj haum,15097875,1697215957,1,-20,-41,[],0,[],0,,['boos'],1,['boos'],1,,0,0,[],0,1,1,['boos'],0,1,21,0,4.76
179067,!jukj haum,15104040,1697233586,1,36,13,"['goed', 'fantastisch']",2,"['goed', 'fantastisch']",2,0.135302901,['zot'],1,['zot'],1,,2,2,"['fantastisch', 'goed']",0.693147181,1,1,['zot'],0,1,39,5.13,0
179067,!jukj haum,15112650,1697283868,1,-20,-15,['lekker'],1,['lekker'],1,,"['schuldig', 'rommelig', 'raken']",3,"['schuldig', 'rommelig', 'raken']",3,0.074017257,1,1,['lekker'],0,3,3,"['schuldig', 'raken', 'rommelig']",1.098612289,1,44,2.27,4.55
179067,!jukj haum,15116295,1697294100,1,29,43,['leuk'],1,['leuk'],1,,['rommelig'],1,['rommelig'],1,,1,1,['leuk'],0,1,1,['rommelig'],0,1,36,2.78,0
179067,!jukj haum,15117813,1697298930,1,50,21,"['lief', 'zin', 'lekker', 'goed', 'gezelschap', 'leuk']",6,"['lief', 'zin', 'lekker', 'goed', 'gezelschap', 'leuk']",6,0.042081289,[],0,[],0,,6,6,"['zin', 'goed', 'leuk', 'lekker', 'gezelschap', 'lief']",1.791759469,0,0,[],0,1,29,13.79,0
179067,!jukj haum,15122127,1697312074,1,14,-35,"['lekker', 'goed', 'fijn']",3,"['lekker', 'goed', 'fijn']",3,0.061452135,[],0,[],0,,3,3,"['goed', 'fijn', 'lekker']",1.098612289,0,0,[],0,1,34,5.88,2.94
179067,!jukj haum,15134193,1697369139,1,-35,16,['zin'],1,['zin'],1,,"['spijtig', 'verdrietig']",2,"['spijtig', 'verdrietig']",2,0.071380996,1,1,['zin'],0,2,2,"['spijtig', 'verdrietig']",0.693147181,1,62,1.61,1.61
179067,!jukj haum,15136260,1697381123,1,15,21,"['goed', 'gezellig', 'leuk']",3,"['goed', 'gezellig', 'leuk']",3,0.040802413,[],0,[],0,,3,3,"['gezellig', 'goed', 'leuk']",1.098612289,0,0,[],0,1,31,3.23,0
179067,!jukj haum,15139194,1697389397,1,-14,-31,[],0,[],0,,['beu'],1,['beu'],1,,0,0,[],0,1,1,['beu'],0,1,24,0,0
179067,!jukj haum,15143532,1697397675,1,-9,-24,"['goed', 'goed']",2,['goed'],1,0.097797494,[],0,[],0,,2,1,['goed'],0,0,0,[],0,1,31,6.45,0
179067,!jukj haum,15155292,1697454551,1,-29,20,[],0,[],0,,"['stress', 'kut_gevoel']",2,"['stress', 'kut_gevoel']",2,0.090223991,0,0,[],0,2,2,"['stress', 'kut_gevoel']",0.693147181,1,45,0,2.22
179067,!jukj haum,15158031,1697465334,1,19,15,"['blij', 'blij']",2,['blij'],1,0.006421393,['lui'],1,['lui'],1,,2,1,['blij'],0,1,1,['lui'],0,1,48,4.17,4.17
179067,!jukj haum,15160200,1697474470,1,46,34,"['interessant', 'leuk', 'love', 'goed']",4,"['interessant', 'leuk', 'love', 'goed']",4,0.089471148,[],0,[],0,,4,4,"['interessant', 'love', 'goed', 'leuk']",1.386294361,0,0,[],0,1,27,14.81,0
179067,!jukj haum,15164490,1697485654,1,35,33,"['spontaan', 'love', 'spontaan']",3,"['spontaan', 'love']",2,0.104925443,[],0,[],0,,3,2,"['love', 'spontaan']",0.636514168,0,0,[],0,1,27,3.7,0
179067,!jukj haum,15176301,1697546962,1,17,21,"['interessant', 'blij']",2,"['interessant', 'blij']",2,0.165839327,['honger'],1,['honger'],1,,2,2,"['interessant', 'blij']",0.693147181,1,1,['honger'],0,1,29,10.34,0
179067,!jukj haum,15180156,1697556967,1,-18,23,[],0,[],0,,['arrogant'],1,['arrogant'],1,,0,0,[],0,1,1,['arrogant'],0,1,28,0,3.57
179067,!jukj haum,15182661,1697565245,1,25,26,"['goed', 'normaal', 'trots']",3,"['goed', 'normaal', 'trots']",3,0.073030441,[],0,[],0,,3,3,"['goed', 'normaal', 'trots']",1.098612289,0,0,[],0,1,34,5.88,0
179067,!jukj haum,15186183,1697573103,1,-28,36,['leuk'],1,['leuk'],1,,[],0,[],0,,1,1,['leuk'],0,0,0,[],0,1,29,3.45,0
179067,!jukj haum,15197823,1697623276,1,-26,-34,[],0,[],0,,['war'],1,['war'],1,,0,0,[],0,1,1,['war'],0,1,41,0,4.88
179067,!jukj haum,15211173,1697661496,1,-27,30,"['energie', 'energie']",2,['energie'],1,0.028835679,['heftig'],1,['heftig'],1,,2,1,['energie'],0,1,1,['heftig'],0,1,35,5.71,2.86
179067,!jukj haum,15225616,1697735010,1,50,32,"['tof', 'blij']",2,"['tof', 'blij']",2,0.086597145,['missen'],1,['missen'],1,,2,2,"['blij', 'tof']",0.693147181,1,1,['missen'],0,1,45,4.44,0
179067,!jukj haum,15231514,1697746624,1,33,-24,[],0,[],0,,['pijn'],1,['pijn'],1,,0,0,[],0,1,1,['pijn'],0,1,25,0,4
179067,!jukj haum,15240622,1697793715,1,40,35,"['gezellig', 'blij']",2,"['gezellig', 'blij']",2,0.085858704,[],0,[],0,,2,2,"['gezellig', 'blij']",0.693147181,0,0,[],0,1,27,3.7,3.7
179067,!jukj haum,15243856,1697806647,1,-34,33,"['leuk', 'leuk']",2,['leuk'],1,0.05546636,['vrezen'],1,['vrezen'],1,,2,1,['leuk'],0,1,1,['vrezen'],0,1,28,7.14,0
179067,!jukj haum,15246967,1697821728,1,-20,-21,['zin'],1,['zin'],1,,['schuldig'],1,['schuldig'],1,,1,1,['zin'],0,1,1,['schuldig'],0,1,36,5.56,2.78
179067,!jukj haum,15251800,1697833558,1,-28,20,[],0,[],0,,['triest'],1,['triest'],1,,0,0,[],0,1,1,['triest'],0,1,29,0,0
179067,!jukj haum,15265012,1697885022,1,6,9,"['wakker', 'gemak', 'rust']",3,"['wakker', 'gemak', 'rust']",3,0.06752162,['vrezen'],1,['vrezen'],1,,3,3,"['rust', 'gemak', 'wakker']",1.098612289,1,1,['vrezen'],0,1,35,5.71,2.86
179067,!jukj haum,15267898,1697893890,1,-50,-24,['oké'],1,['oké'],1,,"['pittig', 'heftig', 'verdrietig']",3,"['pittig', 'heftig', 'verdrietig']",3,0.039366241,1,1,['oké'],0,3,3,"['pittig', 'heftig', 'verdrietig']",1.098612289,1,31,0,9.68
179067,!jukj haum,15272986,1697920999,1,45,35,"['leuk', 'blij']",2,"['leuk', 'blij']",2,0.149362463,[],0,[],0,,2,2,"['leuk', 'blij']",0.693147181,0,0,[],0,1,32,6.25,3.13
179067,!jukj haum,15278494,1697921060,1,-17,-13,['leuk'],1,['leuk'],1,,[],0,[],0,,1,1,['leuk'],0,0,0,[],0,1,35,2.86,0
179067,!jukj haum,15289759,1697979410,1,50,34,"['passie', 'goed']",2,"['passie', 'goed']",2,0.171862362,[],0,[],0,,2,2,"['goed', 'passie']",0.693147181,0,0,[],0,1,19,10.53,0
179067,!jukj haum,15294361,1698002400,1,39,29,"['leuk', 'love']",2,"['leuk', 'love']",2,0.10757752,[],0,[],0,,2,2,"['love', 'leuk']",0.693147181,0,0,[],0,1,24,4.17,0
179067,!jukj haum,15297550,1698003334,1,45,37,[],0,[],0,,[],0,[],0,,0,0,[],0,0,0,[],0,1,20,0,0
179067,!jukj haum,15309034,1698058903,1,-15,25,['goed'],1,['goed'],1,,[],0,[],0,,1,1,['goed'],0,0,0,[],0,1,29,3.45,0
179067,!jukj haum,15313405,1698072967,1,35,24,"['blij', 'blij']",2,['blij'],1,0.01247793,[],0,[],0,,2,1,['blij'],0,0,0,[],0,1,31,6.45,0
179067,!jukj haum,15315697,1698077646,1,30,36,"['goed', 'leuk']",2,"['goed', 'leuk']",2,0.080712741,[],0,[],0,,2,2,"['goed', 'leuk']",0.693147181,0,0,[],0,1,34,5.88,0
179067,!jukj haum,15323287,1698099293,1,-15,-21,"['leuk', 'goed']",2,"['leuk', 'goed']",2,0.153233334,[],0,[],0,,2,2,"['goed', 'leuk']",0.693147181,0,0,[],0,1,24,8.33,4.17
179067,!jukj haum,15331471,1698140874,1,29,22,['goed'],1,['goed'],1,,['awkward'],1,['awkward'],1,,1,1,['goed'],0,1,1,['awkward'],0,1,23,8.7,0
179067,!jukj haum,15336508,1698155690,1,-30,19,['leuk'],1,['leuk'],1,,['boos'],1,['boos'],1,,1,1,['leuk'],0,1,1,['boos'],0,1,32,3.13,3.13
179067,!jukj haum,15341992,1698169847,1,30,33,['blij'],1,['blij'],1,,[],0,[],0,,1,1,['blij'],0,0,0,[],0,1,32,3.13,3.13
179067,!jukj haum,15346018,1698191173,1,32,10,"['heerlijk', 'leuk']",2,"['heerlijk', 'leuk']",2,0.100273234,[],0,[],0,,2,2,"['heerlijk', 'leuk']",0.693147181,0,0,[],0,1,24,8.33,4.17
179067,!jukj haum,15356407,1698235104,1,15,-14,['normaal'],1,['normaal'],1,,['erg'],1,['erg'],1,,1,1,['normaal'],0,1,1,['erg'],0,1,46,0,2.17
179067,!jukj haum,15360304,1698236369,1,-15,27,['zin'],1,['zin'],1,,"['moe', 'frustreren']",2,"['moe', 'frustreren']",2,0.080122644,1,1,['zin'],0,2,2,"['moe', 'frustreren']",0.693147181,1,30,3.33,3.33
179067,!jukj haum,15365764,1698251396,1,35,21,['zalig'],1,['zalig'],1,,"['raken', 'raken']",2,['raken'],1,0.05165095,1,1,['zalig'],0,2,1,['raken'],0,1,31,6.45,0
179067,!jukj haum,15372190,1698264026,1,11,-17,"['lekker', 'leuk', 'goed']",3,"['lekker', 'leuk', 'goed']",3,0.093977317,['eenzaamheid'],1,['eenzaamheid'],1,,3,3,"['goed', 'leuk', 'lekker']",1.098612289,1,1,['eenzaamheid'],0,1,37,8.11,2.7
179067,!jukj haum,15385567,1698321943,1,40,25,"['wakker', 'blij']",2,"['wakker', 'blij']",2,0.115446995,[],0,[],0,,2,2,"['blij', 'wakker']",0.693147181,0,0,[],0,1,34,2.94,0
179067,!jukj haum,15389890,1698330822,1,30,20,"['leuk', 'tof', 'goed', 'blij']",4,"['leuk', 'tof', 'goed', 'blij']",4,0.085602874,[],0,[],0,,4,4,"['goed', 'leuk', 'blij', 'tof']",1.386294361,0,0,[],0,1,25,12,0
179067,!jukj haum,15394057,1698338722,1,-20,-26,['hopen'],1,['hopen'],1,,['beu'],1,['beu'],1,,1,1,['hopen'],0,1,1,['beu'],0,1,23,4.35,0
179067,!jukj haum,15399085,1698347332,1,18,10,[],0,[],0,,"['missen', 'erg']",2,"['missen', 'erg']",2,0.209114034,0,0,[],0,2,2,"['erg', 'missen']",0.693147181,1,29,3.45,0
179067,!jukj haum,15413119,1698406959,1,50,50,['zin'],1,['zin'],1,,[],0,[],0,,1,1,['zin'],0,0,0,[],0,1,25,0,0
179067,!jukj haum,15430294,1698446072,1,32,9,"['leuk', 'lekker', 'goed', 'genieten']",4,"['leuk', 'lekker', 'goed', 'genieten']",4,0.046486654,[],0,[],0,,4,4,"['genieten', 'goed', 'leuk', 'lekker']",1.386294361,0,0,[],0,1,26,19.23,0
179067,!jukj haum,15441256,1698489890,1,50,25,"['heerlijk', 'goed', 'goed']",3,"['heerlijk', 'goed']",2,0.101863371,[],0,[],0,,3,2,"['heerlijk', 'goed']",0.636514168,0,0,[],0,1,16,6.25,0
179067,!jukj haum,15456544,1698535331,1,50,38,"['leuk', 'leuk', 'happy']",3,"['leuk', 'happy']",2,0.100243504,['kop_zorg'],1,['kop_zorg'],1,,3,2,"['happy', 'leuk']",0.636514168,1,1,['kop_zorg'],0,1,35,5.71,0
179067,!jukj haum,15466360,1698574746,1,22,-8,"['heerlijk', 'lekker']",2,"['heerlijk', 'lekker']",2,0.060343769,[],0,[],0,,2,2,"['heerlijk', 'lekker']",0.693147181,0,0,[],0,1,34,5.88,2.94
